央视频道,#genre#
黑龙江法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226330/index.m3u8?
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226301/index.m3u8?
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226239/index.m3u8?
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226242/index.m3u8?#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226298/index.m3u8?
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226371/index.m3u8?
哈尔滨综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226434/index.m3u8?
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226552/index.m3u8?
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226526/index.m3u8?
双鸭山综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226502/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226502/index.m3u8?#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
佳木斯综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226451/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226451/index.m3u8?
大兴安岭综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226499/index.m3u8?
鹤岗综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226534/index.m3u8?
鸡西综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226410/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226410/index.m3u8?
鸡西生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226481/index.m3u8?
勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8

吉林省,#genre#
长春综合,https://stream2.jlntv.cn/jlcc/sd/live.m3u8?_upt=5f130ed71743082723
四平综合,https://stream2.jlntv.cn/sptv/sd/live.m3u8?_upt=2ea51c5c1743066817
辽源综合,https://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8
通化综合,https://live-master.jlntv.cn/thhd/sd/live.m3u8?_upt=d47e1e2a1743418704
白山综合,https://stream2.jlntv.cn/baishan1/sd/live.m3u8
白长综合,https://stream2.jlntv.cn/baicheng1/sd/live.m3u8?_upt=15c8f5ad1743066971

北京市,#genre#
北京新闻,http://103.72.172.253:8041/hls/382837277/index.m3u8#http://123.118.50.115:8686/rtp/239.3.1.159:8000#http://115.171.80.177:1688/udp/225.1.8.83:8000
北京影视,http://103.72.172.253:8041/hls/357945484/index.m3u8#http://123.118.50.115:8686/rtp/239.3.1.158:8000#http://115.171.80.177:1688/udp/225.1.8.82:8000
北京生活,http://103.72.172.253:8041/hls/366415771/index.m3u8#http://123.118.50.115:8686/rtp/239.3.1.117:8000#http://115.171.80.177:1688/udp/225.1.8.108:8002
北京文艺,http://103.72.172.253:8041/hls/346478234/index.m3u8#http://123.118.50.115:8686/rtp/239.3.1.242:8000#http://115.171.80.177:1688/udp/225.1.8.22:8002
北京财经,http://103.72.172.253:8041/hls/358948176/index.m3u8#http://123.118.50.115:8686/rtp/239.3.1.116:8000#http://115.171.80.177:1688/udp/225.1.8.106:8002
北京纪实,http://103.72.172.253:8041/hls/347295318/index.m3u8#http://123.118.50.115:8686/rtp/239.3.1.115:8000#http://115.171.80.177:1688/udp/239.3.1.115:8000

湖北省,#genre#
荆门综合,https://stream.jmtv.com.cn/xwzh/sd/live.m3u8
咸丰综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3567.m3u8?auth_key=4867549325-0-0-cc7ce201270f1bfda8bd5c54e0e5739c&extra_key=hKfYhS2z6614oV0yCs-AFVt7IpvlJJgoGCHOij1q2onFz-Yr5Us2Cd41rIlv4l1XjWrMXCVgYMdOmrNAgjF2W_2a6vxf1HxtHHoYEC6BCIqSeo4VGtaHFxadD2xtzAtmsjFPKB3DP_Ev_ci_KC8TQllAks-AnwmJWoohc4XLA6Q
恩施综合,https://46240-live.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3724.m3u8?auth_key=3328907803-0-0-321fd94de673ddac51716682fcb59297&extra_key=otZkd8cRloD44exAcfs76VOKG0XxTIC_6EDN2NNyydxkHXO7SomobKCJ5pmP3ccWbAiKKFTBhCrxNiU592hEpO7_524eRtN2aE93uigIzbz68_WjbTJH9RM4h_VYBFPtQVk6Kfup5BnPHGpZjWXVBr2fq_1u-rkYE98yQjb2gqU
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=3319694126-0-0-1ba863f6b32d03b00e53bd9ec9d9df5d&extra_key=wAQ9vlCHeL4fzuS3VjIlG2QJKgNspzImYTSsqRkepGDZZXn6UrGPU5kHyU7VOGAGcL13G9UT61GYPrlBgj7-SDOEE_ASvl968tOCgOiZgNlhxgba89zK3AuKiTxpo7LTKXpwh5eNw_LobzUelMLOUg

河南省,#genre#
河南都市,https://tv1288.xyz/hntv.php?id=hnds
河南民生,https://tv1288.xyz/hntv.php?id=hnms
河南法治,https://tv1288.xyz/hntv.php?id=hmfz
河南视剧,https://tv1288.xyz/hntv.php?id=hndsj
河南新闻,https://tv1288.xyz/hntv.php?id=hnxw
河南公共,https://tv1288.xyz/hntv.php?id=hngg
河南乡村,https://tv1288.xyz/hntv.php?id=hnxc
河南梨园,https://tv1288.xyz/hntv.php?id=hnly
文物宝库,https://tv1288.xyz/hntv.php?id=wwbk
武术世界,https://tv1288.xyz/hntv.php?id=wspd
睛彩中原,https://tv1288.xyz/hntv.php?id=jczy
移动戏曲,https://tv1288.xyz/hntv.php?id=ydxj
郑州综合,https://tv1288.xyz/hntv.php?id=zz1
开封综合,https://tv1288.xyz/hntv.php?id=kf1
洛阳综合,https://tv1288.xyz/hntv.php?id=ly1
安阳综合,https://tv1288.xyz/hntv.php?id=ay1
鹤壁综合,https://tv1288.xyz/hntv.php?id=hb1
新乡综合,https://tv1288.xyz/hntv.php?id=xx1
焦作综合,https://tv1288.xyz/hntv.php?id=jz1
濮阳综合,https://tv1288.xyz/hntv.php?id=py1
许昌综合,https://tv1288.xyz/hntv.php?id=xc1
漯河综合,https://tv1288.xyz/hntv.php?id=lh1
三门综合,https://tv1288.xyz/hntv.php?id=smx1
南阳综合,https://tv1288.xyz/hntv.php?id=ny1
商丘综合,https://tv1288.xyz/hntv.php?id=sq1
信阳综合,https://tv1288.xyz/hntv.php?id=xy1
周口综合,https://tv1288.xyz/hntv.php?id=zk1
济源综合,https://tv1288.xyz/hntv.php?id=jy1
象视界,https://tv1288.xyz/hntv.php?id=xsj
驻马店综合,https://tv1288.xyz/hntv.php?id=zmd1

江苏省,#genre#
苏州经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州生活,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8	
江阴综合,http://221.228.70.101:8080/live/xinwen.m3u8
宜兴综合,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
江都频道,http://cm-wshls.homecdn.com/live/8c1.m3u8
大丰综合,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?zjiangsd#http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?zjiangsd#http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd#http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8?zjiangsd#http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
江宁综合,http://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
沛县综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
睢宁综合,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
武进综合,https://live.wjyanghu.com/live/CH1.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
赣榆综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8

浙江省,#genre#
国际频道,http://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
新闻频道,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
教科影视,http://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
经济生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8#https://zwebl02.cztv.com/live/channel03480Pnew.m3u8?auth_key=2524708799-ca798ce95dda85537a46f2eb5be537be-0-8ed1fd0c1e972eb4c5097f4f0270c8ff
民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8#https://zwebl02.cztv.com/live/channel06480Pnew.m3u8?auth_key=2524708799-ca798ce95dda85537a46f2eb5be537be-0-1302d51718da4992f137930e4a5759dc
浙江少儿,http://ali-xwl.cztv.com/live/channel081080Plxw.m3u8#https://zwebl02.cztv.com/live/channel08480Pnew.m3u8?auth_key=2524708799-ca798ce95dda85537a46f2eb5be537be-0-88234ee00e6131264b88856a7d47073c
之江纪录,http://ali-xwl.cztv.com/live/channel121080Plxw.m3u8
钱江都市,https://zwebl02.cztv.com/live/channel02480Pnew.m3u8?auth_key=2524708799-ca798ce95dda85537a46f2eb5be537be-0-27ef9ee76ac166cd05a90eb3a5ae28f0#http://123.157.31.182:7912/rtp/233.50.201.132:5140#http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
诸暨综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
苍南综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8

广东省,#genre#
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8#https://cdn13.178.indevs.in/163189/609602b1e1048784#http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487#http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8#http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州南国,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
东莞综合,http://stream.sun0769.com/dgrtv1/mp4tv1_1500.flv

四川省,#genre#
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
文旅乡村,http://live1.gatv.com.cn:85/live/GGPD.m3u8#http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
广安新闻,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文化,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广安综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川金堂,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川综合,http://139.203.180.9:90/live/zhxw.m3u8
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8

云南省,#genre#
云南都视,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
康旅频道,https://hwapi.yntv.net/62hdvf/227q43.m3u8
云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8#http://live.zzyxxw.com:85/live/xwzh.m3u8#http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8

海南省,#genre#
海南新闻,https://tv1288.xyz/hainantv.php?proxy=1&id=xwpd
海南文旅,https://tv1288.xyz/hainantv.php?proxy=1&id=wlpd
海南自贸,https://tv1288.xyz/hainantv.php?proxy=1&id=jjpd
海南公共,https://tv1288.xyz/hainantv.php?proxy=1&id=ggpd
海南少儿,https://tv1288.xyz/hainantv.php?proxy=1&id=sepd

内蒙古,#genre#
呼和浩特综合,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
乌兰察布综合,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8
呼伦贝尔综合,http://play1-qk.nmtv.cn/live/1735546791130040.m3u8
巴彦淖尔综合,http://play1-qk.nmtv.cn/live/1735546423467029.m3u8
锡林郭勒综合,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8
鄂尔多斯综合,http://play1-qk.nmtv.cn/live/1735546299241021.m3u8
鄂尔多斯蒙语,http://live.nxw.org.cn/lsdream/3lZr8dK/1000/live.m3u8
鄂尔多斯经济,http://live.nxw.org.cn/lsdream/ogvfqcp/1000/live.m3u8
阿拉善综合,http://play1-qk.nmtv.cn/live/1735547046115053.m3u8
包头综合,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8
赤峰综合,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
通辽综合,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8
乌海综合,http://play1-qk.nmtv.cn/live/1735546358166026.m3u8
兴安综合,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8



